Name,Runtime,analysis,config,data.group1,data.group2,acc@1,acc@5,acc@N
VisDiff-MetaShift,35,,configs/sweep_metashift_purity1.0_seed0/1037.yaml,baby(baby),baby(man),1.0,1.0,1.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1038.yaml,doorway(man),doorway(person),0.5,0.5,0.5
VisDiff-MetaShift,97,,configs/sweep_metashift_purity1.0_seed0/1039.yaml,doorway(sign),doorway(man),0.0,0.5,0.5
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/1040.yaml,doorway(sign),doorway(person),0.5,0.5,0.5
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1041.yaml,mat(floor),mat(table),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1042.yaml,shoe(ground),shoe(skateboard),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1043.yaml,catcher(glove),catcher(baseball),0.0,0.0,0.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1044.yaml,catcher(uniform),catcher(player),0.0,0.5,0.5
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/1045.yaml,catcher(glove),catcher(pants),0.0,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1046.yaml,catcher(man),catcher(umpire),0.0,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/1047.yaml,catcher(glove),catcher(batter),0.0,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1048.yaml,light fixture(wall),light fixture(ceiling),0.0,0.0,0.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1049.yaml,bed(pillow),bed(woman),0.5,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1050.yaml,bed(television),bed(bedspread),1.0,1.0,1.0
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1051.yaml,bed(desk),bed(woman),0.5,1.0,1.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1052.yaml,bed(drawer),bed(carpet),0.5,0.5,0.5
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1053.yaml,bed(pillow),bed(curtain),0.0,0.5,0.5
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1054.yaml,nightstand(lamp),nightstand(pillow),0.5,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/1055.yaml,nightstand(bed),nightstand(pillow),0.0,0.0,0.0
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/1056.yaml,nightstand(bed),nightstand(lamp),0.0,0.0,0.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1057.yaml,tag(bag),tag(suitcase),0.0,0.0,0.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/1058.yaml,tag(dog),tag(suitcase),1.0,1.0,1.0
VisDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/1059.yaml,tag(bag),tag(dog),1.0,1.0,1.0
VisDiff-MetaShift,139,,configs/sweep_metashift_purity1.0_seed0/1060.yaml,zoo(fence),zoo(giraffe),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1061.yaml,flowers(man),flowers(bush),0.0,0.0,0.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1062.yaml,flowers(table),flowers(bench),0.5,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1063.yaml,flowers(tree),flowers(vase),0.0,0.5,0.5
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/1064.yaml,flowers(bench),flowers(umbrella),1.0,1.0,1.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1065.yaml,flowers(man),flowers(plate),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1066.yaml,path(person),path(man),0.0,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1067.yaml,suv(car),suv(man),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1068.yaml,bananas(fruit),bananas(man),0.5,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1069.yaml,bananas(table),bananas(woman),0.5,0.5,0.5
VisDiff-MetaShift,40,,configs/sweep_metashift_purity1.0_seed0/1070.yaml,bananas(fruit),bananas(woman),0.5,1.0,1.0
VisDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/1071.yaml,bananas(table),bananas(fruit),1.0,1.0,1.0
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/1072.yaml,bananas(table),bananas(man),0.5,1.0,1.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1073.yaml,fruit(man),fruit(plate),0.0,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1074.yaml,fruit(table),fruit(bananas),0.0,0.5,0.5
VisDiff-MetaShift,99,,configs/sweep_metashift_purity1.0_seed0/1075.yaml,fruit(plate),fruit(basket),0.5,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1076.yaml,fruit(orange),fruit(plate),0.5,1.0,1.0
VisDiff-MetaShift,88,,configs/sweep_metashift_purity1.0_seed0/1077.yaml,fruit(bowl),fruit(plate),0.0,0.0,0.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1078.yaml,orange(table),orange(man),0.0,0.5,0.5
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1079.yaml,orange(apple),orange(bowl),0.0,0.5,0.5
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/1080.yaml,orange(banana),orange(apple),1.0,1.0,1.0
VisDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/1081.yaml,orange(man),orange(bowl),0.0,0.5,0.5
VisDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/1082.yaml,orange(table),orange(bowl),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1083.yaml,poster(man),poster(wall),0.5,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1084.yaml,letter(sign),letter(wall),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1085.yaml,coffee table(pillow),coffee table(lamp),0.0,0.0,0.0
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/1086.yaml,coffee table(pillow),coffee table(television),0.0,0.0,0.0
VisDiff-MetaShift,131,,configs/sweep_metashift_purity1.0_seed0/1087.yaml,coffee table(table),coffee table(chair),0.0,0.5,0.5
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/1088.yaml,coffee table(table),coffee table(television),0.5,0.5,0.5
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/1089.yaml,coffee table(pillow),coffee table(table),0.0,0.0,0.0
VisDiff-MetaShift,133,,configs/sweep_metashift_purity1.0_seed0/1090.yaml,couch(television),couch(books),0.0,1.0,1.0
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/1091.yaml,couch(coffee table),couch(books),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1092.yaml,couch(rug),couch(man),0.5,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1093.yaml,couch(pillow),couch(pillows),0.0,0.0,0.0
VisDiff-MetaShift,132,,configs/sweep_metashift_purity1.0_seed0/1094.yaml,couch(table),couch(book),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1095.yaml,blinds(window),blinds(man),0.0,0.5,0.5
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1096.yaml,blinds(door),blinds(man),0.0,0.5,0.5
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/1097.yaml,blinds(window),blinds(door),0.0,0.0,0.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1098.yaml,blinds(window),blinds(table),0.0,0.0,0.0
VisDiff-MetaShift,40,,configs/sweep_metashift_purity1.0_seed0/1099.yaml,blinds(door),blinds(table),0.0,0.0,0.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1100.yaml,blanket(person),blanket(lamp),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1101.yaml,blanket(sheet),blanket(dog),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1102.yaml,blanket(book),blanket(curtain),0.5,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1103.yaml,blanket(bed),blanket(dog),0.5,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/1104.yaml,blanket(man),blanket(chair),0.0,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1105.yaml,pillow(mirror),pillow(vase),0.5,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1106.yaml,pillow(shelf),pillow(dog),0.0,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1107.yaml,pillow(bedspread),pillow(book),0.5,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1108.yaml,pillow(clock),pillow(cat),0.0,0.0,0.0
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1109.yaml,pillow(remote control),pillow(curtain),1.0,1.0,1.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1110.yaml,remote control(picture),remote control(woman),0.5,0.5,0.5
VisDiff-MetaShift,131,,configs/sweep_metashift_purity1.0_seed0/1111.yaml,remote control(chair),remote control(television),0.0,0.0,0.0
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1112.yaml,remote control(couch),remote control(man),0.0,0.0,0.0
VisDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/1113.yaml,remote control(television),remote control(man),0.5,0.5,0.5
VisDiff-MetaShift,89,,configs/sweep_metashift_purity1.0_seed0/1114.yaml,remote control(lamp),remote control(man),0.0,0.0,0.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1115.yaml,bottles(man),bottles(counter),0.0,0.5,0.5
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/1116.yaml,bottles(table),bottles(man),0.0,0.5,0.5
VisDiff-MetaShift,34,,configs/sweep_metashift_purity1.0_seed0/1117.yaml,bottles(table),bottles(counter),0.0,0.0,0.0
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/1118.yaml,bottles(counter),bottles(shelf),0.0,0.5,0.5
VisDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/1119.yaml,bottles(man),bottles(shelf),0.0,0.0,0.0
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1120.yaml,controller(man),controller(table),1.0,1.0,1.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1121.yaml,sheet(pillow),sheet(blanket),0.0,0.5,0.5
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1122.yaml,sheet(bed),sheet(blanket),0.5,0.5,0.5
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/1123.yaml,sheet(pillow),sheet(bed),0.0,0.0,0.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1124.yaml,carpet(chair),carpet(table),0.5,0.5,0.5
VisDiff-MetaShift,83,,configs/sweep_metashift_purity1.0_seed0/1125.yaml,carpet(chair),carpet(couch),0.0,0.0,0.0
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1126.yaml,carpet(bed),carpet(table),0.5,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1127.yaml,carpet(chair),carpet(floor),0.5,0.5,0.5
VisDiff-MetaShift,99,,configs/sweep_metashift_purity1.0_seed0/1128.yaml,carpet(cat),carpet(chair),0.0,0.5,0.5
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1129.yaml,curtain(pillow),curtain(towel),0.0,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1130.yaml,curtain(cabinet),curtain(blanket),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/1131.yaml,curtain(door),curtain(faucet),0.5,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/1132.yaml,curtain(picture),curtain(faucet),0.0,0.5,0.5
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/1133.yaml,curtain(pillow),curtain(toilet),0.0,0.5,0.5
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1134.yaml,mouse pad(desk),mouse pad(computer mouse),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1135.yaml,mouse pad(keyboard),mouse pad(computer mouse),0.5,0.5,0.5
VisDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/1136.yaml,mouse pad(keyboard),mouse pad(desk),0.5,0.5,0.5
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1137.yaml,speaker(man),speaker(television),0.5,0.5,0.5
VisDiff-MetaShift,133,,configs/sweep_metashift_purity1.0_seed0/1138.yaml,speaker(keyboard),speaker(laptop),0.0,0.0,0.0
VisDiff-MetaShift,100,,configs/sweep_metashift_purity1.0_seed0/1139.yaml,speaker(desk),speaker(table),0.0,0.5,0.5
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/1140.yaml,speaker(man),speaker(table),0.5,1.0,1.0
VisDiff-MetaShift,104,,configs/sweep_metashift_purity1.0_seed0/1141.yaml,speaker(television),speaker(chair),0.5,1.0,1.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1142.yaml,monitor(computer mouse),monitor(computer),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1143.yaml,monitor(desk),monitor(man),0.5,1.0,1.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1144.yaml,monitor(keyboard),monitor(table),0.5,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/1145.yaml,monitor(screen),monitor(man),0.5,0.5,0.5
VisDiff-MetaShift,42,,configs/sweep_metashift_purity1.0_seed0/1146.yaml,monitor(keyboard),monitor(man),0.5,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1147.yaml,silverware(plate),silverware(table),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1148.yaml,utensil(plate),utensil(table),0.0,0.0,0.0
VisDiff-MetaShift,118,,configs/sweep_metashift_purity1.0_seed0/1149.yaml,windows(train),windows(clock),0.0,1.0,1.0
VisDiff-MetaShift,117,,configs/sweep_metashift_purity1.0_seed0/1150.yaml,skier(jacket),skier(pants),0.0,0.5,0.5
VisDiff-MetaShift,92,,configs/sweep_metashift_purity1.0_seed0/1151.yaml,skier(goggles),skier(jacket),0.0,0.5,0.5
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/1152.yaml,skier(goggles),skier(skis),0.0,0.0,0.0
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/1153.yaml,skier(jacket),skier(pole),0.5,0.5,0.5
VisDiff-MetaShift,40,,configs/sweep_metashift_purity1.0_seed0/1154.yaml,skier(goggles),skier(pole),0.0,0.0,0.0
VisDiff-MetaShift,133,,configs/sweep_metashift_purity1.0_seed0/1155.yaml,sandwich(bread),sandwich(food),0.5,0.5,0.5
VisDiff-MetaShift,86,,configs/sweep_metashift_purity1.0_seed0/1156.yaml,sandwich(bread),sandwich(tomato),0.5,0.5,0.5
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/1157.yaml,sandwich(bread),sandwich(lettuce),0.0,0.0,0.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1158.yaml,sandwich(plate),sandwich(napkin),1.0,1.0,1.0
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/1159.yaml,sandwich(table),sandwich(bread),0.5,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1160.yaml,children(boy),children(people),0.5,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1161.yaml,children(man),children(shirt),0.0,0.0,0.0
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/1162.yaml,children(man),children(people),0.5,0.5,0.5
VisDiff-MetaShift,40,,configs/sweep_metashift_purity1.0_seed0/1163.yaml,children(boy),children(shirt),0.5,0.5,0.5
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/1164.yaml,children(boy),children(man),1.0,1.0,1.0
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1165.yaml,chairs(person),chairs(man),0.0,0.0,0.0
VisDiff-MetaShift,97,,configs/sweep_metashift_purity1.0_seed0/1166.yaml,chairs(man),chairs(woman),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1167.yaml,chairs(person),chairs(people),0.0,0.0,0.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1168.yaml,chairs(table),chairs(people),0.5,0.5,0.5
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/1169.yaml,chairs(person),chairs(woman),0.0,0.0,0.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1170.yaml,air(skateboard),air(boy),1.0,1.0,1.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1171.yaml,air(frisbee),air(ball),1.0,1.0,1.0
VisDiff-MetaShift,70,,configs/sweep_metashift_purity1.0_seed0/1172.yaml,air(ball),air(skateboard),0.0,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1173.yaml,air(person),air(kite),0.0,0.5,0.5
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/1174.yaml,air(kite),air(boy),1.0,1.0,1.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1175.yaml,bookshelf(books),bookshelf(book),0.0,0.0,0.0
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1176.yaml,bookshelf(wall),bookshelf(chair),0.0,0.0,0.0
VisDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/1177.yaml,bookshelf(book),bookshelf(chair),0.5,0.5,0.5
VisDiff-MetaShift,41,,configs/sweep_metashift_purity1.0_seed0/1178.yaml,bookshelf(wall),bookshelf(book),0.0,0.5,0.5
VisDiff-MetaShift,61,,configs/sweep_metashift_purity1.0_seed0/1179.yaml,bookshelf(wall),bookshelf(books),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1180.yaml,shelves(shelf),shelves(wall),0.5,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1181.yaml,microwave(cabinet),microwave(table),0.0,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/1182.yaml,microwave(oven),microwave(cabinets),0.0,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/1183.yaml,microwave(counter),microwave(cabinets),0.5,0.5,0.5
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/1184.yaml,microwave(counter),microwave(oven),0.0,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/1185.yaml,microwave(refrigerator),microwave(cabinets),0.0,0.0,0.0
VisDiff-MetaShift,133,,configs/sweep_metashift_purity1.0_seed0/1186.yaml,animal(dirt),animal(fence),0.0,0.5,0.5
VisDiff-MetaShift,106,,configs/sweep_metashift_purity1.0_seed0/1187.yaml,animal(fence),animal(ground),0.5,0.5,0.5
VisDiff-MetaShift,133,,configs/sweep_metashift_purity1.0_seed0/1188.yaml,animal(grass),animal(man),0.5,1.0,1.0
VisDiff-MetaShift,87,,configs/sweep_metashift_purity1.0_seed0/1189.yaml,animal(fence),animal(tree),0.5,1.0,1.0
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/1190.yaml,animal(dirt),animal(ground),0.0,0.5,0.5
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1191.yaml,stairs(woman),stairs(man),0.0,0.5,0.5
VisDiff-MetaShift,103,,configs/sweep_metashift_purity1.0_seed0/1192.yaml,stairs(man),stairs(building),0.0,0.0,0.0
VisDiff-MetaShift,103,,configs/sweep_metashift_purity1.0_seed0/1193.yaml,stairs(building),stairs(person),0.5,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/1194.yaml,stairs(people),stairs(man),0.0,0.0,0.0
VisDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/1195.yaml,stairs(people),stairs(person),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1196.yaml,baseball(man),baseball(player),0.5,0.5,0.5
VisDiff-MetaShift,101,,configs/sweep_metashift_purity1.0_seed0/1197.yaml,baseball(catcher),baseball(man),0.0,0.5,0.5
VisDiff-MetaShift,83,,configs/sweep_metashift_purity1.0_seed0/1198.yaml,baseball(catcher),baseball(fence),0.0,0.5,0.5
VisDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/1199.yaml,baseball(player),baseball(fence),1.0,1.0,1.0
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1200.yaml,baseball(helmet),baseball(man),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/1201.yaml,home plate(man),home plate(umpire),0.0,0.0,0.0
VisDiff-MetaShift,103,,configs/sweep_metashift_purity1.0_seed0/1202.yaml,home plate(umpire),home plate(dirt),0.0,0.0,0.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1203.yaml,home plate(catcher),home plate(batter),0.5,0.5,0.5
VisDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/1204.yaml,home plate(umpire),home plate(batter),0.5,0.5,0.5
VisDiff-MetaShift,101,,configs/sweep_metashift_purity1.0_seed0/1205.yaml,home plate(dirt),home plate(player),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1206.yaml,hill(sky),hill(man),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1207.yaml,hill(fence),hill(cow),0.0,0.0,0.0
VisDiff-MetaShift,99,,configs/sweep_metashift_purity1.0_seed0/1208.yaml,hill(woman),hill(fence),0.5,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/1209.yaml,hill(trees),hill(cow),0.0,0.0,0.0
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/1210.yaml,hill(sky),hill(trees),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1211.yaml,players(man),players(shirt),0.0,0.5,0.5
VisDiff-MetaShift,135,,configs/sweep_metashift_purity1.0_seed0/1212.yaml,living room(couch),living room(table),0.0,0.5,0.5
VisDiff-MetaShift,87,,configs/sweep_metashift_purity1.0_seed0/1213.yaml,living room(couch),living room(lamp),0.0,0.5,0.5
VisDiff-MetaShift,88,,configs/sweep_metashift_purity1.0_seed0/1214.yaml,living room(chair),living room(table),0.0,1.0,1.0
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/1215.yaml,living room(chair),living room(couch),1.0,1.0,1.0
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/1216.yaml,living room(chair),living room(lamp),0.0,0.0,0.0
VisDiff-MetaShift,133,,configs/sweep_metashift_purity1.0_seed0/1217.yaml,television(chair),television(bed),0.5,0.5,0.5
VisDiff-MetaShift,88,,configs/sweep_metashift_purity1.0_seed0/1218.yaml,television(chair),television(books),0.0,0.0,0.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1219.yaml,television(book),television(bag),1.0,1.0,1.0
VisDiff-MetaShift,132,,configs/sweep_metashift_purity1.0_seed0/1220.yaml,television(pillow),television(lamp),0.0,0.0,0.0
VisDiff-MetaShift,90,,configs/sweep_metashift_purity1.0_seed0/1221.yaml,television(couch),television(bag),0.5,1.0,1.0
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/1222.yaml,bathtub(faucet),bathtub(curtain),0.5,0.5,0.5
VisDiff-MetaShift,117,,configs/sweep_metashift_purity1.0_seed0/1223.yaml,bathtub(mirror),bathtub(toilet),0.0,1.0,1.0
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/1224.yaml,bathtub(mirror),bathtub(towel),0.0,1.0,1.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/1225.yaml,bathtub(wall),bathtub(toilet),0.5,0.5,0.5
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/1226.yaml,bathtub(window),bathtub(curtain),0.5,1.0,1.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1227.yaml,candle(chair),candle(plate),0.0,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1228.yaml,candle(table),candle(cake),0.0,0.5,0.5
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/1229.yaml,candle(cake),candle(plate),0.5,1.0,1.0
VisDiff-MetaShift,97,,configs/sweep_metashift_purity1.0_seed0/1230.yaml,candle(plate),candle(man),0.5,0.5,0.5
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/1231.yaml,candle(table),candle(chair),0.0,0.0,0.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1232.yaml,pillows(bed),pillows(lamp),0.5,0.5,0.5
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1233.yaml,pillows(blanket),pillows(lamp),0.0,0.5,0.5
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/1234.yaml,pillows(blanket),pillows(chair),0.5,0.5,0.5
VisDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/1235.yaml,pillows(lamp),pillows(chair),0.0,0.0,0.0
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/1236.yaml,pillows(bed),pillows(couch),0.0,0.5,0.5
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/1237.yaml,bat(baseball),bat(fence),1.0,1.0,1.0
VisDiff-MetaShift,99,,configs/sweep_metashift_purity1.0_seed0/1238.yaml,bat(fence),bat(ball),0.0,0.5,0.5
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/1239.yaml,bat(baseball),bat(ball),0.5,0.5,0.5
